dataset_id,num_tags,num_branches,num_commits_substantive,eligible,eligibility_reason,status,error_category,error
cmcmaster/pbs_indications,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
nkandpa2/arxiv_papers_dates,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
fleford/record_kitkat_hand_1,1,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
qualiaadmin/Fabian,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
aytsaiusc/play_human_v3_9,1,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
JaredBailey/lerobot-yellow-brick-purple-rectangle-v10,1,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
french-open-data/indicateur-reglementaire-continuite-dalimentation,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
EvalData/tsfm-peft-bench,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
zhangtaolab/cross_species_leaf_absolute_translation,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
aleksandvladiminikol/sn96_ckin93,0,2,1,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 1 commits revisats),classified,,
chanind/openwebtext-gemma-1024-abbrv-2B,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
thepian/amazon-esci-data,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Lots-of-LoRAs/task1565_triviaqa_classification,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
FSF2F2ASA/SDDFDG10288,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Hastagaras/PT-MIXED,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
manueltonneau/SWARM,0,0,0,False,,access_restricted,access_restricted,"403 Client Error. (Request ID: Root=1-6a6a1cd3-5c71916e06cffc3e1f3cdaed;71dd9c08-f743-4bbb-9531-49f82134f36a)

Cannot ac"
Tinghong-Ye66/gvhmr_vid,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
ferrazzipietro/medqa,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Haku-2004/LeRobot_dataset_e_val,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
MisterEScholar/s50K_part_24,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
TheFactoryX/edition_1173_jxcai-scale-hle-public-questions-readymade,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
closji/bookcorpus_filtered_len_17_simcse_retrieval_top32__source_tranch_12__target_tranch_18__from_120,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
PRHW/loom-benchmark-aime-25,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
skarwan/brain_single_nuclei_data,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
atul10/fine_data_nepali_v1_model,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Yuyeong/rw_roman-empire_node2vec3_2_public_masked,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Rahulyennu/Cricket-Clips,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
daaxila/twitter-jaNCb7zmGFgi9Um-2023.01.30-1619938078713585664-UdBQnU_JJGLAQSIf-part1,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
sergiogarcia212/mFchYZ3R,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
mlfoundations-dev/open-orca-cot_gpt-4o-mini_test,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
abemii/cmaj_scale_dataset_v7_CE_move,1,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
vatsalag/tech_research2024,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
krishnAbadikelA/pair_tamil_malayalam_ipa,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Kennandsfsa/TimothyJamesAllendfgserdfgser,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
br3nii/br3nii,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
rdhinaz/hausa-data,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
chuanmew/octo_baxter_example_5,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
surrey-nlp/Cyberbullying-Detection-CB2,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
MorishT/2024-07-08.JFLD.step-5,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
jjmstd/MFPersona_task_dialogues_instruction_old,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
elbisreverri/longbenchv2_fc_labellevel_check,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
ABDALLALSWAITI/vibevoice-arabic-dataset,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
sunglyul/stt_data_2311152,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
HungVu2003/opt-350m_beta_0.0_alpha_0.0_dataset_0_for_gen_9,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
yilingwang/pixart-0.5m-step50,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
kyleeasterly/purple-aerospace-mix-v1-80-432,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
nonline/so101_cup_sorting_merged_3,1,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
2RE2E12/2DWDSFG,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Sanjana7787/Network-Intrusion-Detection-System,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Geun0/naver_news_data,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
bbagi/lab10,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
DCAgent2/DCAgent_dev_set_71_tasks_DCAgent_nl2bash-nl2bash-bugsseq_Qwen3-8B-maxEps24-1129a0ddffbc,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
SkillForge45/CSV_LDREAM,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Jayce-Ping/ShareGPT-4o-Image-Mini,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
electricsheepafrica/africa-uganda-median-monthly-earnings-for-persons-in-paid-employment-on-e73edad5,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Theobaldeeqeqw/FFDDSS,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
electricsheepeurope/europe-owid-cumulative-co-emissions,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
2F2FASDA/SDDFDG60590,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
567-labs/wikipedia-embedding-bge-base-en-v1.5-sample,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
NeutrinoPit/OpenSubtitles2024-en-ar-batch10,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
nyuuzyou/bordaru-posts,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
TheFactoryX/edition_2187_gradio-custom-component-gallery-backups-readymade,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
cestwc/FLD_gen,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
VGraf/safe_responses_dev_6maxturns_0.5prob,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Kun-Xiang/PhysRL,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
rtweera/v0.22.0_evaluation_detailed,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
electricsheepeurope/europe-owid-genuine-saving-and-gdp-per-capita-in-international-dollars,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
DCAgent2/DCAgent2_swebench-verified-random-100-folders_DCAgent2_nl2bash-swesmith-reason_36c47c1f,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
xinrihui/global_step_110_eval_7d04,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
connections-dev/s720_e740_original_1_high_0.7_16384_gemini-3-pro-preview__raw,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Bazsalanszky/alpaca-cleaned-gemini-hun,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Jaamie/Mental-health-data,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
zghem/incunabula-pages,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
flaitenberger/cephalometry-novel-sparse-duplicates-grouped,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
david4096/my-new-dataset,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Nielbagz/Tagam,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
zjhhhh/iter2_7b_min_gap_0.17_scores_base_5,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
welfarefit/25fps-mcap-dataset-0717_2030-stm0v1rg,1,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Jaiver123/axenai-1,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Akshith320/screwdriver-task-main,0,2,6,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 6 commits revisats),classified,,
electricsheepasia/asia-owid-area-of-permanent-meadows-and-pastures,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
jdubkim/ui-vision,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
liangzid/robench2026a_test_all_category_setstatSCP-p-50,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Agentxxxx/trytry,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
romaingrx/sycophancy_rotten_tomatoes,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
pyrrosk/high_tolerance,1,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
goonsai-com/alpaca-image-instruct-nsfw,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Rendra86318/Nemotron-Instruction-Following-Chat-v1,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Abdullahjamal984/movie-recs-data,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
electricsheepafrica/africa-worldbank-wbl-legal-framework-childcare-score-scale-0-100-gd-wbl-chc-law-t,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
ainewtrend01/IndicatorW3,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
sampancreto/sampancreto01,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
vnixxa31/sweep-format-nep,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Jotschi/coco-karpathy-opus-de,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
DCAgent2/dcagent-dev-set-71-tasks-qwen-qwen3-14b-20251113-145820,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
DCAgent2/DCAgent2_aider_polyglot_DCAgent_taskmaster2-64ep_20260125_200920,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
rixprior/jolly_wizard,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
zbeeb/safe,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
electricsheepafrica/africa-tunisia-liste-des-theses-doctorantes-de-l-ecole-veterinaire-recues-a5c538b1,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
thaki-AI/daily-paper-2026-07-23-autonomous-loop-completion-gap,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
electricsheepasia/asia-owid-vaccination-coverage-who-unicef,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
InfoBayAI/Arabic-Non-STEM-Textbook-Dataset,0,0,0,False,,access_restricted,access_restricted,"403 Client Error. (Request ID: Root=1-6a6a1cd5-1f16a5573735b8902a0eb7ab;cff0fa83-80d9-44a0-8c5c-d6fc2a3bd5ef)

Cannot ac"
utk6/gretel-safety-alignment-en-v1-unsafe,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
franceskoshahinasilogicleaders/KIA,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Aryan2406/english-marathi,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Grievous-Robot/table-sweep-bislowmo-bluepickplace-20260227_114614,1,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
cjiao/goldengoose-gumbel_combined_random_seed2-25grp,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
nmcco/BOOKv2-arabiannights-4,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
liladhii/cat-meow-sounds,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
distilled-false-pos-one-sec-cv12/chunk_205,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
yoonhero/difficult_mnist,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
neelabh17/new_news_exploded_prompt_n_10_d_perc_80_num_gen_10_Qwen2.5-1.5B-Instruct_no_mcq,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
penfever/a3-rl-DCAgent_exp_rpt_curriculum-easy,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Hums003/processed-vctk-audio-chunks,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
JoshMoreno1206/JoshCabel,0,0,0,False,,access_restricted,access_restricted,"403 Client Error. (Request ID: Root=1-6a6a1cd5-56860c227012408754e3df0d;86bb9c06-2395-4f59-8f01-e2d1d51027f2)

Cannot ac"
yonatane22-bh/Web_page_Phishing,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
electricsheepafrica/africa-mauritius-monthly-production-of-food-crops-for-mauritius-f3f641d4,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
oosless/guanaco-llama2-1k,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
delibong/deli55,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
P1ayer-1/books-3-textbooks,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
deboleen6/noise_data_for_stt,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
ketong3906/squad20,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
lerobot-raw/kaist_nonprehensile_raw,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
KrisQ/StudyChat,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
test-time-compute/test_gsm8k,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
electricsheepafrica/africa-world-bank-energy-and-mining-indicators-for-gambia-the,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
yuezhengrong/transport_probing_dataset,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
mathias-atla/prometheus-eval-feedback-collection-100samples,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
neoyipeng/financial_sentiment_aligned,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Mohammed-Altaf/medical-instruction-120k,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
cskokgibbs/BEELINE-hESC-no-label-overlap-pretokenized-NT-cache,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
YJ-Seo/test_lift_keyboard_v1,0,2,4,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 4 commits revisats),classified,,
CyberHarem/yamato_maya_bangdream,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
introvoyz041/Clinicians_thesaurus,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
holdyy/test,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
SPG29/europarl.en-es.gendered,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
GYP666/ovx480-aux-v1,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
nate-rahn/0722-rm_training_data-least_aligned_selected-test_with_rewards,0,0,0,False,,access_restricted,access_restricted,"403 Client Error. (Request ID: Root=1-6a6a1cd6-057940e8583e363524856e4f;2e7c759d-1244-4cc7-a552-6be894039ec1)

Cannot ac"
SodaXII/blb-ms-01,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
yoonyooo/game_dataset_final,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
DanielTTY/ufs_v1,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
yjkimstats/ARO_VG_Relation,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
ssbuild/alpaca_csl,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
TheFinAI/flare-es-fns,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
locht131/aloha-zipping-bag,1,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Winboy/twitter_dataset_1718785060,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Chew4531/Sarah,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
DCAgent2/swebench_verified_random_100_folders_g1_top8_100k_32b_optcfg_step1200_20260503_033527,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
cccrying/crime,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
huaskj/Taysuke,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
CohenQu/finemath-4plus-flexible-ordering.01.01,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
quynhtuonglam/xscxvvv,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
argilla-internal-testing/test_import_dataset_from_hub_with_classlabel_88fd0de0-b7d0-4004-9c77-49a2ebf44139,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
alexsilvarosa/donnadetox,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
asdkjfhl/nllb_en_ko_batches_batch_20,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Qilex/baby_lm_aug_half_third_pass,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Faulkrum/rollout_chunk50_20260727_091930,1,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
cagedBirdy/peg_transfer_ndi_vel_filtered_123,1,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
ID3/comentarios_de_canciones_youtube,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
TAUR-dev/SIEXP_sft_longmult2d_data__BON__convos,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
lmms-lab/EgoLife,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
kskada/crypto-education-en-golden-set,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
trmteb/xnli_tr,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
hanspeterlyngsoeraaschoujensen/qwen3-30b-a3b-swe-rebench-router-traces,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
sriramsk/mug_bin_multiview_20251210,1,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Benjoyo/distilabel-group-columns,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
1RE1R1/SFGGHG66783,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
vohuutridung/vinews-summarization,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
freshpearYoon/train_free_13,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Rohit-Katkar2003/summarization-dataset,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
dunkito/quijote-formatted,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Octaviafgg/sxexwserwt,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
CircuitVale/ABZKgr5F7KJspoC2,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
BaiqingL/showdown_training_prompts,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
raynardj/cauldron-question,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
electricsheepafrica/africa-morocco-corps-diplomatique-et-consulaire-accredite-au-maroc-752eeac2,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
PrabalAryal/orpheus_new_dataset,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
APEX-SUPERB/text_multi_instruction_st,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
Sowing/testdataset,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
bimbette/SW_in_film,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
blob33/scheme_data,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
ohalkhateeb/DubaiLegislation,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
tranthanhnguyenai1/NvdiaCode_17,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
electricsheepafrica/africa-who-ambient-and-household-air-pollution-attributable-death-rate,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
hyokwan/testLlama,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
MMohaned86/lUNy388u,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
pixelwarden/hs,0,1,0,False,ineligible: tags<2 i (branches<2 o substantive_commits<2 amb 0 commits revisats),classified,,
